id,curr_age,gender,ann_income,dt_maint,age_car,income_bracket,purchasing_probability_pct,pur_prediction
29275H50ZN,63,1,1519852.0,2018-04-29,428,High,67.56,0
44204X95OM,59,0,951805.0,2018-05-05,422,Medium,59.78,0
18524O16IA,62,1,1083281.0,2018-12-19,194,Medium,33.79,0
97010O76JL,49,1,1264626.0,2017-03-02,851,Medium,91.59,1
52977E41QU,46,1,873120.0,2018-05-08,419,Low,55.57,0
01466K86TM,31,0,1190821.0,2018-05-15,412,Medium,71.01,0
85182U39RA,64,0,1172536.0,2019-02-12,139,Medium,35.12,0
69871G49FB,33,0,631799.0,2017-08-25,675,Low,80.3,1
02251W89LL,34,0,686366.0,2018-09-14,290,Low,46.13,0
65868X76SK,59,0,868373.0,2018-05-13,414,Low,56.92,0
47014R63IC,29,1,1008172.0,2017-08-31,669,Medium,82.98,1
78488T17HM,39,1,1559913.0,2019-06-13,18,High,33.67,0
95852N42OC,40,1,1221004.0,2017-10-25,614,Medium,81.04,1
10017P18JP,58,1,1752373.0,2018-01-22,525,High,80.64,1
77831Q82LE,41,0,1224129.0,2018-10-11,263,Medium,55.02,0
45076R19IN,56,1,878877.0,2018-05-10,417,Low,52.85,0
16363U88GF,65,0,944075.0,2018-11-27,216,Low,36.95,0
28224O92KZ,41,0,1218208.0,2018-04-26,431,Medium,71.01,0
33147T15EO,31,1,911605.0,2018-04-03,454,Low,63.85,0
13677P80MT,29,0,1263155.0,2018-05-16,411,Medium,72.83,0
06436W92EG,49,1,963884.0,2017-07-12,719,Medium,82.26,1
51936G24LO,40,0,1212559.0,2017-10-10,629,Medium,84.89,1
85715Q98EI,50,0,1083578.0,2018-03-08,480,Medium,70.42,0
12537R36ZQ,60,0,631654.0,2018-07-13,353,Low,44.37,0
58259V78YI,27,1,946906.0,2016-10-02,1002,Medium,94.94,1
82910B45LK,35,0,1187704.0,2017-12-15,563,Medium,81.45,1
12599C33KL,47,1,855544.0,2019-02-03,148,Low,28.2,0
17246Y35MX,46,0,1107374.0,2018-08-06,329,Medium,57.56,0
52192D74DX,59,1,1115543.0,2019-04-18,74,Medium,24.82,0
14545G47AH,41,1,980535.0,2017-06-29,732,Medium,84.43,1
49030G80QM,56,0,1508414.0,2019-01-27,155,High,46.96,0
47874J15VI,45,1,1238310.0,2018-12-17,196,Medium,41.93,0
95636M63ZG,57,0,722837.0,2018-06-23,373,Low,49.54,0
19858E99ZO,56,0,752610.0,2019-05-27,35,Low,20.0,0
34385R17JA,40,1,881131.0,2018-11-04,239,Low,38.83,0
72789H36VA,51,1,789763.0,2019-04-01,91,Low,21.73,0
74703N56WW,29,1,628766.0,2018-06-11,385,Low,50.41,0
02486H90FG,60,1,1610133.0,2018-10-09,265,High,54.43,0
60549G58VU,55,1,436927.0,2018-05-19,408,Low,41.1,0
67838E14YF,51,1,1373055.0,2019-05-30,32,High,28.15,0
67613L64RF,28,0,814022.0,2018-03-20,468,Low,68.57,0
22148A43KQ,54,0,1393613.0,2019-06-30,1,High,29.77,0
70427F23RG,63,1,690260.0,2018-11-02,241,Low,29.21,0
51139U64OJ,60,1,1916529.0,2018-04-16,441,High,77.23,1
89497A67RY,56,1,1407252.0,2018-04-26,431,High,66.98,0
18887G85BS,64,0,661561.0,2016-12-31,912,Low,89.01,1
33194Z84NY,46,0,1504408.0,2018-04-07,450,High,77.05,1
17784N68UP,31,1,945035.0,2018-11-23,220,Low,40.79,0
45856O04WJ,52,1,1102021.0,2017-12-04,574,Medium,73.83,0
79325W85WA,36,1,1448786.0,2018-06-24,372,High,67.2,0
86400K44TT,41,0,1990949.0,2019-03-30,93,High,56.67,0
35196W94AE,39,1,1528644.0,2018-09-14,290,High,60.45,0
13520W02HM,31,1,1030084.0,2017-12-28,550,Medium,74.82,0
38736C98KT,48,1,1115344.0,2016-09-15,1019,Medium,95.02,1
91283H94GL,27,0,1305985.0,2018-10-10,264,Medium,60.78,0
55635P52JC,50,1,987184.0,2018-11-04,239,Medium,38.84,0
65415U14TP,47,0,1394544.0,2019-02-19,132,High,44.12,0
67253M51JC,39,1,913132.0,2018-11-30,213,Low,37.29,0
06230N66IF,51,1,1477694.0,2018-06-27,369,High,63.96,0
59152H63SD,56,0,508117.0,2016-12-27,916,Low,88.48,1
37928B16ZO,50,0,1981161.0,2018-07-26,340,High,76.71,1
29051R31OJ,25,1,1132674.0,2019-05-26,36,Medium,29.2,0
25315D41VP,54,1,1309918.0,2016-09-17,1017,Medium,95.58,1
21109K43TW,29,0,1421444.0,2018-04-18,439,High,77.95,1
68504J42PG,45,1,816974.0,2018-06-16,380,Low,50.38,0
87066T99TA,26,1,667631.0,2017-11-10,598,Low,72.63,0
06720N53AC,51,0,1689384.0,2017-03-14,839,High,95.1,1
01073X91NN,26,0,1249082.0,2019-05-10,52,Medium,37.93,0
80447K01UU,30,1,1132036.0,2019-04-21,71,Medium,31.13,0
03757J84ZD,53,0,828331.0,2019-05-06,56,Low,23.32,0
62639R34FM,34,1,932377.0,2018-06-17,379,Low,56.1,0
59653X34YP,51,1,1841173.0,2018-07-19,347,High,70.05,0
04704D71YW,40,0,1326015.0,2018-10-01,273,High,58.83,0
68035P56KO,53,0,868889.0,2016-12-01,942,Low,92.72,1
59824G53GX,44,1,1346697.0,2018-07-10,356,High,61.34,0
13766X00UO,58,0,1761407.0,2016-10-30,974,High,97.14,1
44365X98XP,46,1,1105033.0,2018-05-24,403,Medium,59.67,0
39941R12LB,41,0,1625262.0,2018-11-26,217,High,60.24,0
90988M10RN,32,0,674792.0,2018-04-26,431,Low,60.88,0
62517N10NG,30,1,836428.0,2019-04-14,78,Low,25.66,0
51258C81DL,37,1,841395.0,2019-04-15,77,Low,24.27,0
45147M11GK,52,0,1248595.0,2018-12-22,191,Medium,45.22,0
07015D77SA,47,0,970137.0,2017-08-19,681,Medium,83.52,1
25925E97FN,36,1,858980.0,2019-01-16,166,Low,32.34,0
64617H01AW,27,0,1093976.0,2018-02-19,497,Medium,76.76,1
79443T95YT,26,1,1096888.0,2019-04-06,86,Medium,32.65,0
31331Q78QW,26,0,725310.0,2018-06-04,392,Low,59.74,0
05310H07GK,65,0,743507.0,2018-11-09,234,Low,34.02,0
17566W72YI,37,1,1413736.0,2017-05-04,788,High,91.72,1
09473B21BQ,38,0,1537613.0,2018-06-24,372,High,73.2,0
19160F82CF,54,0,1350727.0,2018-11-25,218,High,50.07,0
69092Z71DQ,38,1,1466540.0,2017-10-21,618,High,85.06,1
33959Z55WP,64,1,370059.0,2018-07-08,358,Low,32.48,0
00164J47FL,65,1,313558.0,2019-04-16,76,Low,12.35,0
52830O66YE,37,0,1480270.0,2018-02-19,497,High,81.44,1
25269U36FH,45,0,1618561.0,2018-12-25,188,High,56.1,0
47711A55VY,31,1,963900.0,2018-09-26,278,Medium,47.21,0
35036V39TJ,27,1,685556.0,2019-03-22,101,Low,25.19,0
88978A65VE,34,1,1064412.0,2018-05-13,414,Medium,62.83,0
25935I32VJ,28,1,926803.0,2017-08-22,678,Low,82.49,1
42233G56SY,54,1,1553425.0,2016-10-21,983,High,96.0,1
11820M68VF,52,1,1149787.0,2018-10-24,250,Medium,43.41,0
65206O21CE,52,1,1755456.0,2017-10-23,616,High,86.69,1
78899D26JX,30,1,802343.0,2018-08-11,324,Low,48.18,0
33160Y15NJ,30,0,1180355.0,2018-10-15,259,Medium,56.42,0
63519K68HF,27,1,589959.0,2019-04-07,85,Low,22.24,0
65033S05QX,33,0,682970.0,2017-10-14,625,Low,77.7,1
90958D94VX,25,1,549972.0,2018-04-09,448,Low,56.03,0
54789N86UW,29,0,1014387.0,2018-07-23,343,Medium,61.09,0
66689E07NH,40,0,1216298.0,2019-04-30,62,Medium,34.67,0
17319D20QJ,54,1,1695443.0,2018-08-02,333,High,64.83,0
40664M31QB,28,0,1227569.0,2018-11-03,240,Medium,56.17,0
07695H42XY,51,0,1565327.0,2017-01-27,885,High,95.4,1
84444N13SU,51,0,1818909.0,2018-03-14,474,High,82.86,1
81582G51PX,46,1,1020520.0,2019-04-08,84,Medium,26.43,0
90299G83ZS,62,1,1714745.0,2017-04-04,818,High,92.87,1
92582Z01MJ,28,1,1105410.0,2016-12-12,931,Medium,94.19,1
13673U05UD,60,0,880447.0,2018-02-26,490,Low,64.49,0
29316U81PY,31,0,1072913.0,2018-12-12,201,Medium,47.42,0
02789B07DZ,47,1,1278916.0,2019-01-26,156,Medium,38.4,0
90989O73AU,38,1,1410839.0,2018-04-11,446,High,72.43,0
78284F91AE,34,1,509359.0,2017-03-28,825,Low,84.24,1
27639N63QN,46,0,1704357.0,2017-02-20,861,High,95.8,1
95451X11JN,36,1,1049506.0,2018-05-16,411,Medium,61.67,0
82323U70HD,51,1,708975.0,2019-06-06,25,Low,16.27,0
62405E31RQ,44,1,954743.0,2019-01-03,179,Medium,33.79,0
71693B08KP,41,1,1062020.0,2019-01-07,175,Medium,36.61,0
57917M30NY,60,1,537459.0,2018-09-09,295,Low,31.38,0
91404E86LT,38,0,1382323.0,2018-10-18,256,High,59.01,0
69223Z24BU,25,1,1189813.0,2018-11-05,238,Medium,50.35,0
67273U88ZK,61,0,1860017.0,2019-01-12,170,High,56.05,0
48407W54CG,36,0,1175979.0,2017-07-03,728,Medium,89.51,1
59852P12OB,54,0,806030.0,2018-02-16,500,Low,65.19,0
15590Q91JC,47,0,1478903.0,2017-09-14,655,High,88.38,1
96883C14UD,60,0,1337539.0,2019-04-02,90,High,35.25,0
49062G43JN,50,1,1329074.0,2016-11-19,954,High,94.65,1
82516E32DF,28,1,1136533.0,2018-12-27,186,Medium,42.84,0
34031T57VU,49,1,928687.0,2018-10-27,247,Low,38.48,0
17314G00VZ,49,1,1434682.0,2018-03-22,466,High,72.23,0
04328Z75NO,62,0,1526897.0,2018-02-28,488,High,77.23,1
16705A66ED,28,1,1194275.0,2019-06-21,10,Medium,27.61,0
39587M57XF,52,0,1803240.0,2018-03-31,457,High,81.43,1
07380R28DH,54,0,1405038.0,2017-10-26,613,High,84.61,1
49683L76GH,36,0,1381314.0,2016-12-31,912,High,95.77,1
86745L42QE,53,1,1684596.0,2019-03-22,101,High,41.2,0
62307J23UB,53,1,731378.0,2018-11-15,228,Low,31.2,0
07950S38HG,43,0,1772256.0,2016-09-17,1017,High,97.97,1
76766S38HR,39,0,1089446.0,2018-04-12,445,Medium,69.96,0
99790P90TX,51,0,1617581.0,2016-11-09,964,High,96.82,1
49812S91WH,58,0,325134.0,2018-09-10,294,Low,31.93,0
57101D64PD,34,0,1404537.0,2018-06-15,381,High,72.12,0
93011H05SW,47,1,1586731.0,2018-05-18,409,High,70.96,0
61343B94UD,27,0,1268436.0,2018-02-24,492,Medium,79.42,1
08634H96YX,46,1,1262344.0,2018-01-12,535,Medium,75.05,1
00509S80AQ,45,0,1981891.0,2018-12-18,195,High,65.52,0
72048Z03MP,49,0,1245853.0,2018-07-01,365,Medium,63.71,0
93947N85VO,34,0,736579.0,2018-12-29,184,Low,36.67,0
97400N81VC,42,0,1744982.0,2018-09-10,294,High,69.99,0
26468P24OE,47,1,1465034.0,2018-04-16,441,High,71.17,0
09616Z71CR,63,1,757937.0,2019-04-24,68,Low,17.69,0
65103S67XP,41,0,1905447.0,2019-02-21,130,High,58.33,0
48835F80UG,37,1,1438774.0,2018-03-16,472,High,75.27,1
26192P33LD,46,1,1390908.0,2017-06-25,736,High,88.79,1
36767L91MC,50,1,1508886.0,2018-03-08,480,High,74.62,0
68840U28NG,41,0,1703353.0,2017-09-10,659,High,91.19,1
27190G73YN,56,0,398388.0,2018-06-17,379,Low,42.29,0
66552X84FK,30,1,744736.0,2018-12-04,209,Low,35.2,0
71272W60WQ,48,1,1553115.0,2018-01-02,545,High,80.46,1
07984C96RD,58,1,1812094.0,2018-03-21,467,High,77.65,1
24129E48OS,60,0,589484.0,2018-09-10,294,Low,37.41,0
76840E82OL,25,1,840104.0,2018-06-09,387,Low,56.99,0
41266U88TZ,49,0,1441761.0,2018-09-12,292,High,61.23,0
41165Z86WW,65,1,320356.0,2018-06-27,369,Low,32.33,0
16365J10AF,43,0,1119759.0,2018-06-21,375,Medium,63.21,0
40856T63OT,53,0,1061513.0,2018-01-03,544,Medium,74.65,0
24834F24RV,44,0,1630624.0,2019-04-02,90,High,46.49,0
97416K72XY,52,1,1460228.0,2018-02-18,498,High,74.7,0
41455W36WW,45,1,1438957.0,2016-12-30,913,High,94.61,1
50166M96CS,44,1,1463559.0,2019-04-30,62,High,34.4,0
59208W03WL,64,1,785732.0,2018-07-26,340,Low,40.46,0
84792E73FN,64,0,1094239.0,2016-12-17,926,Medium,93.01,1
76575M18DC,29,0,689338.0,2018-09-03,301,Low,48.68,0
55366F76YB,57,0,1714938.0,2018-05-30,397,High,74.75,0
54689M06PQ,53,0,658325.0,2019-06-19,12,Low,17.57,0
06530I57BM,54,0,1656288.0,2016-10-25,979,High,97.02,1
37829W37PC,41,0,945409.0,2018-03-01,487,Low,70.12,0
81163T56HK,42,0,1763021.0,2018-10-27,247,High,66.13,0
05623M11YS,64,1,543518.0,2018-12-31,182,Low,21.58,0
82252W94VP,41,1,1132060.0,2017-03-11,842,Medium,90.91,1
38997Z15AU,34,0,642858.0,2016-10-31,973,Low,93.39,1
34991D65CV,29,0,798220.0,2017-11-18,590,Low,77.93,1
73093T46EO,27,1,672400.0,2018-07-29,337,Low,47.05,0
68485V94EO,42,1,1030356.0,2018-08-05,330,Medium,51.36,0
88680B34YG,50,1,1011823.0,2018-05-28,399,Medium,55.92,0
53273T77HP,60,0,1779520.0,2018-05-29,398,High,75.45,1
62960J99AF,34,1,924577.0,2018-10-27,247,Low,42.24,0
69300T76PB,45,1,1165395.0,2019-04-19,73,Medium,28.66,0
85818U27KL,43,1,1457928.0,2018-11-13,230,High,51.49,0
85053O35CH,45,1,1501110.0,2018-06-01,395,High,68.35,0
91826Z22SC,28,1,631735.0,2019-03-21,102,Low,24.06,0
50735G66NR,53,0,825257.0,2019-06-12,19,Low,20.63,0
48943X97ZZ,54,0,500819.0,2018-01-12,535,Low,61.41,0
53835Q76GT,64,0,1754059.0,2018-06-10,386,High,73.19,0
79629Q65CU,63,1,964084.0,2018-11-14,229,Medium,34.12,0
16444U82YR,32,0,1087726.0,2019-01-16,166,Medium,43.91,0
04470M26JC,65,0,482338.0,2019-04-09,83,Low,17.42,0
51411C98SM,65,1,1488702.0,2018-09-02,302,High,53.88,0
10881T21TQ,49,0,1846077.0,2018-03-05,483,High,84.05,1
11025T63YR,53,1,1791674.0,2019-03-25,98,High,43.54,0
76164B69PG,54,0,859563.0,2018-04-20,437,Low,60.32,0
31348W89DV,47,0,1647823.0,2017-04-13,809,High,94.49,1
71224Q45DZ,30,0,1389584.0,2017-02-16,865,High,95.24,1
71394A91ZP,37,0,1998220.0,2018-02-24,492,High,87.89,1
16682T42XE,60,0,1739479.0,2018-03-21,467,High,79.74,1
48038X88NO,58,1,1286260.0,2018-05-22,405,Medium,61.18,0
59125W11NG,45,1,1402200.0,2018-07-24,342,High,61.03,0
69188O11BG,57,1,355723.0,2019-05-13,49,Low,12.35,0
50954G65BP,60,0,614789.0,2019-06-25,6,Low,15.58,0
95989X92IW,25,0,1114581.0,2018-08-15,320,Medium,62.23,0
30988W25MQ,30,1,797228.0,2018-02-17,499,Low,65.73,0
71394O38CV,49,0,1639778.0,2018-07-21,345,High,70.64,0
19038L40SS,29,1,691998.0,2017-12-11,567,Low,69.83,0
70688I62SZ,64,0,873358.0,2016-10-10,994,Low,93.39,1
78848X63TZ,36,0,1854106.0,2017-01-23,889,High,97.07,1
27186N22ZB,39,0,1212463.0,2017-08-01,699,Medium,88.37,1
04084X31QE,47,1,914260.0,2016-11-30,943,Low,91.97,1
67320X74CF,40,0,1154376.0,2019-01-06,176,Medium,44.49,0
80975N56QO,43,1,1498801.0,2019-05-11,51,High,34.41,0
81304R75PA,27,0,1367020.0,2019-05-27,35,High,38.82,0
77327W84XU,30,1,963405.0,2018-11-18,225,Medium,42.01,0
96356S32VC,52,0,1702892.0,2018-05-02,425,High,77.62,1
36480M27VT,26,1,976861.0,2019-01-04,178,Medium,38.65,0
70597R74UV,27,0,978081.0,2019-02-28,123,Medium,38.19,0
47205Y15QF,48,0,1799960.0,2018-05-15,412,High,79.09,1
65558D41GI,28,0,1451313.0,2018-07-02,364,High,72.93,0
65731K99JB,50,1,896089.0,2019-06-13,18,Low,18.73,0
93542L10MA,46,0,1456806.0,2018-07-23,343,High,67.19,0
10571C57UR,33,0,1091916.0,2017-04-27,795,Medium,91.46,1
52942G45XE,31,0,878337.0,2018-06-29,367,Low,59.68,0
19037O42JY,29,0,1459567.0,2018-04-12,445,High,79.03,1
50273F99NK,53,1,1727359.0,2018-02-16,500,High,79.43,1
37432J82AO,32,1,1072118.0,2018-02-19,497,Medium,71.09,0
39141F40GP,64,1,1531077.0,2019-04-06,86,High,33.38,0
68462M54ZN,57,1,992576.0,2018-10-24,250,Medium,38.28,0
09992I89FG,41,1,1200680.0,2016-10-04,1000,Medium,95.39,1
19146G33FQ,44,0,819272.0,2017-02-18,863,Low,90.56,1
70860G72PT,47,0,1188493.0,2018-07-15,351,Medium,61.49,0
35530Y45SY,29,0,1409050.0,2018-04-02,455,High,78.87,1
01550C60OJ,54,0,1571261.0,2019-01-18,164,High,50.02,0
83606N27EE,49,0,1237602.0,2017-09-27,642,Medium,84.67,1
66546U40BN,40,0,1824179.0,2016-10-07,997,High,97.97,1
13553H22JG,65,0,1910491.0,2018-04-05,452,High,80.64,1
40749Z90HD,57,0,740565.0,2019-01-19,163,Low,29.41,0
34780U32TR,30,1,505791.0,2019-05-03,59,Low,18.58,0
21366H11AP,61,0,655384.0,2019-05-11,51,Low,18.67,0
74625E67GN,27,1,795747.0,2018-01-11,536,Low,69.77,0
99524X36XN,38,1,887669.0,2018-05-11,416,Low,57.72,0
16594I35FU,65,1,1668844.0,2018-10-26,248,High,52.82,0
26897P87TC,37,0,1083658.0,2019-02-28,123,Medium,38.19,0
18935S76CB,34,0,981091.0,2018-07-25,341,Medium,58.79,0
33281F12UT,51,1,1935585.0,2018-08-30,305,High,68.35,0
16609N43AI,42,1,1360745.0,2018-03-25,463,High,71.98,0
01329H85AT,52,0,572422.0,2018-09-30,274,Low,37.06,0
76878T49ZN,49,0,843020.0,2018-05-10,417,Low,59.2,0
71506F06OD,43,1,1598861.0,2019-06-23,8,High,32.67,0
33017Y65BT,56,1,1466557.0,2018-02-23,493,High,73.61,0
03261C76II,58,0,1130996.0,2017-08-05,695,Medium,84.89,1
66267A75SP,46,0,1402090.0,2018-06-14,382,High,69.51,0
88013L45UT,29,0,1173743.0,2017-04-25,797,Medium,92.45,1
12656I12KP,62,0,1210564.0,2019-06-30,1,Medium,24.43,0
08093H34GV,37,0,1515702.0,2017-07-28,703,High,91.48,1
07604U50YM,27,0,737741.0,2019-06-08,23,Low,24.21,0
73778U85BN,56,0,1863102.0,2017-12-24,554,High,86.99,1
44431N99LO,43,1,945873.0,2017-03-05,848,Low,89.26,1
90278Y94QK,53,1,1485873.0,2016-11-20,953,High,95.23,1
55524L05PX,38,0,1216799.0,2017-01-19,893,Medium,94.54,1
71074Y92YS,54,1,1466536.0,2018-07-05,361,High,62.17,0
99431B24XG,26,1,1085557.0,2018-12-26,187,Medium,42.2,0
69880H60CT,36,0,1178109.0,2018-07-01,365,Medium,65.33,0
62375E75KG,30,0,657274.0,2018-04-25,432,Low,61.06,0
02315O21MX,53,0,1335368.0,2018-05-02,425,High,70.29,0
13673A22MQ,30,0,780023.0,2017-02-19,862,Low,91.42,1
75295R58ZY,57,1,646745.0,2018-04-16,441,Low,49.22,0
55061M16KA,26,1,1162811.0,2018-01-18,529,Medium,76.66,1
25818G51BK,54,1,785666.0,2017-05-30,762,Low,81.45,1
88348I74YE,29,1,724426.0,2019-01-15,167,Low,31.1,0
59664T39ZJ,34,1,1028927.0,2019-05-15,47,Medium,26.1,0
44576P98MY,52,0,914653.0,2018-03-06,482,Low,66.45,0
39690J86LC,51,1,1248116.0,2018-11-21,222,Medium,43.25,0
03315F13MN,48,0,1852708.0,2018-05-16,411,High,79.89,1
73932R66HI,48,0,1089343.0,2018-01-27,520,Medium,74.3,0
52737P11BI,56,0,341739.0,2016-09-15,1019,Low,90.88,1
61439M56ZM,44,1,1198333.0,2018-07-19,347,Medium,56.81,0
79776H00AF,33,1,1039638.0,2017-06-13,748,Medium,87.02,1
54031B70MB,27,1,1162207.0,2018-04-17,440,Medium,69.14,0
83182P66FC,42,1,1475966.0,2017-08-23,677,High,87.57,1
11172C59OL,28,0,1214413.0,2019-04-29,63,Medium,37.68,0
91911Q44GI,62,1,1753348.0,2019-05-21,41,High,34.7,0
91519I06HN,30,0,1389869.0,2017-09-11,658,High,89.41,1
70117N15GX,41,0,1140984.0,2018-09-22,282,Medium,54.9,0
58445X25CB,38,0,1365819.0,2019-01-22,160,High,48.69,0
75579E68WM,42,0,1228997.0,2018-03-27,461,Medium,73.52,0
41054G69WW,56,0,1167780.0,2019-05-19,43,Medium,28.23,0
23847J49EP,38,1,1143733.0,2017-06-17,744,Medium,87.41,1
05344O27DU,31,0,761727.0,2019-06-11,20,Low,23.64,0
84319F71CX,32,1,806252.0,2018-03-25,463,Low,61.99,0
71681J15XM,43,1,1441995.0,2017-04-28,794,High,91.64,1
26967J54VI,59,1,1210058.0,2018-02-23,493,Medium,67.57,0
75070V13IW,47,1,1047166.0,2019-04-20,72,Medium,25.78,0
21959M38IG,56,0,1580270.0,2017-10-02,637,High,87.66,1
35920U89YD,46,0,1647147.0,2018-06-30,366,High,73.21,0
19301Y17AC,41,1,1517491.0,2018-02-21,495,High,77.66,1
32474V11YA,40,0,1989182.0,2018-11-14,229,High,69.94,0
56638R84DT,51,1,1766227.0,2018-10-07,267,High,60.83,0
32557K96UN,27,1,720831.0,2018-11-10,233,Low,37.69,0
03336V77GK,57,1,1198659.0,2018-03-14,474,Medium,66.03,0
85746W47IK,32,1,674253.0,2019-04-10,82,Low,22.57,0
11073L12HU,59,1,1665648.0,2018-06-04,392,High,68.44,0
08199F78DS,41,0,1086312.0,2018-09-14,290,Medium,54.35,0
74170L79DE,27,0,867022.0,2019-01-01,181,Low,41.29,0
31308F32YJ,50,1,1054831.0,2019-03-24,99,Medium,27.51,0
01269J33IF,57,1,963107.0,2016-11-11,962,Medium,92.13,1
10087R42FR,61,0,844397.0,2019-04-15,77,Low,23.65,0
65034O39SF,61,1,1495798.0,2018-08-16,319,High,56.87,0
32040C60CA,33,1,1166611.0,2018-05-06,421,Medium,66.11,0
44036C62YR,51,0,728203.0,2019-05-27,35,Low,20.46,0
74531X46BP,58,0,1986740.0,2018-04-27,430,High,81.57,1
75146P84UX,64,0,876089.0,2018-08-04,331,Low,47.17,0
13087Y14YW,28,1,537358.0,2019-03-23,100,Low,22.21,0
20235B78XP,65,1,966380.0,2017-02-05,876,Medium,88.29,1
76618M52QG,42,1,1439741.0,2018-11-06,237,High,52.03,0
72421T44YF,49,0,914760.0,2019-04-26,66,Low,26.54,0
27702R22MX,32,0,697936.0,2018-08-19,316,Low,49.65,0
47484P95BE,65,0,700180.0,2019-01-13,169,Low,27.35,0
57951D34RB,46,0,1858986.0,2019-02-19,132,High,56.07,0
35102I81XY,62,0,1128480.0,2019-06-29,2,Medium,23.01,0
90691I18YC,32,0,789891.0,2018-11-24,219,Low,41.94,0
96210J31MC,51,1,1636613.0,2018-09-05,299,High,60.89,0
23319G37IQ,61,1,648710.0,2018-11-29,214,Low,26.54,0
10441B25AR,43,0,1764393.0,2018-09-16,288,High,69.65,0
13327X33FS,44,0,1537667.0,2017-02-17,864,High,95.22,1
59735U76CI,34,1,565078.0,2018-11-20,223,Low,31.5,0
46062Z56JS,60,1,1436600.0,2018-03-20,468,High,70.02,0
10912B59JD,32,1,964269.0,2018-09-09,295,Medium,48.72,0
33243E66CW,49,0,1468020.0,2018-04-12,445,High,75.42,1
65368I27BY,58,0,1068646.0,2018-09-30,274,Medium,47.71,0
11141V40DT,55,1,1742826.0,2018-03-06,482,High,78.07,1
94997T69GH,33,1,667103.0,2018-05-03,424,Low,54.37,0
69068U90XK,49,0,1328835.0,2018-07-03,363,High,65.44,0
08473U84OS,56,0,1614331.0,2018-08-20,315,High,65.76,0
60436P78UF,41,1,1477796.0,2018-07-14,352,High,64.79,0
53253W19WN,49,1,1580948.0,2019-02-13,138,High,43.45,0
23883Z78GH,35,1,873556.0,2018-06-15,381,Low,54.57,0
94953N87IT,39,0,1300356.0,2018-04-12,445,Medium,74.24,0
60877L12IO,29,1,703796.0,2018-05-20,407,Low,54.59,0
41560Q63OG,45,0,1943281.0,2019-06-30,1,High,44.87,0
19771V49KS,62,1,1428005.0,2017-02-18,863,High,92.16,1
03030K80IZ,63,0,465497.0,2017-05-27,765,Low,78.43,1
71666J00HY,50,0,1526421.0,2019-06-20,11,High,34.54,0
81611B32CW,46,1,1008049.0,2019-03-01,122,Medium,29.36,0
39202I97HZ,27,0,1407972.0,2018-10-28,246,High,61.45,0
54848I76SI,29,1,645963.0,2019-06-06,25,Low,18.74,0
55065X87VF,38,1,1424977.0,2019-06-04,27,High,31.73,0
10583K98QH,40,0,1716569.0,2019-06-27,4,High,40.87,0
16167K77KR,38,1,904319.0,2019-02-17,134,Low,30.0,0
78430L87EZ,25,0,705687.0,2018-10-27,247,Low,44.55,0
48510T95NI,43,0,1296427.0,2018-03-15,473,Medium,75.56,1
94170V14WB,42,1,1038508.0,2018-12-02,211,Medium,39.34,0
78877M66NG,25,1,711632.0,2018-03-29,459,Low,61.1,0
91190T50SQ,64,0,806721.0,2019-04-05,87,Low,23.14,0
76189Z74RK,36,1,1302844.0,2018-12-15,198,Medium,46.11,0
46400D28WY,61,0,717670.0,2019-02-05,146,Low,26.65,0
08439J11RC,65,1,1241799.0,2019-04-06,86,Medium,27.0,0
77451K60YQ,60,0,430998.0,2018-05-30,397,Low,43.89,0
80309B21YQ,48,1,871051.0,2016-12-15,928,Low,91.07,1
39932K32PO,54,1,1177042.0,2016-10-14,990,Medium,94.41,1
05625A72IR,26,1,733258.0,2019-01-26,156,Low,31.0,0
50974S38WU,44,0,1453015.0,2018-09-01,303,High,63.82,0
25382Y01UE,32,0,1416002.0,2018-03-11,477,High,79.96,1
94368X90BQ,27,1,790676.0,2018-04-13,444,Low,61.01,0
21994M72ZH,48,0,1508565.0,2019-01-26,156,High,49.21,0
55865W77KJ,40,1,1456985.0,2018-04-30,427,High,71.34,0
26986B79XZ,37,1,1068495.0,2017-06-25,736,Medium,86.28,1
75775W40GU,50,0,865980.0,2017-10-07,632,Low,78.26,1
27823K56VC,44,0,996598.0,2017-08-23,677,Medium,84.09,1
11457T72LL,29,0,1331342.0,2018-06-11,385,High,72.05,0
61743B83IJ,29,1,556947.0,2018-11-08,235,Low,33.6,0
08930U39WQ,41,0,1969911.0,2019-06-11,20,High,48.58,0
96118E93CH,25,0,1144617.0,2018-07-11,355,Medium,66.27,0
45806F62PC,37,0,853663.0,2018-07-06,360,Low,56.8,0
66765H87UM,42,1,1057201.0,2018-05-19,408,Medium,60.03,0
49925W48ZB,59,1,1184915.0,2018-10-26,248,Medium,42.25,0
17528A28MO,51,1,1682328.0,2018-11-23,220,High,53.98,0
13952F59AQ,40,1,831768.0,2017-05-12,780,Low,85.21,1
76954S79GF,52,0,848702.0,2018-01-06,541,Low,70.32,0
71256D80YQ,28,0,1131061.0,2019-04-21,71,Medium,36.49,0
65554J06PT,50,0,821918.0,2018-05-06,421,Low,58.83,0
76144R26RO,40,0,992003.0,2018-07-28,338,Medium,57.2,0
06410S74XM,61,1,1539498.0,2019-05-14,48,High,30.81,0
27439B28YV,48,0,1954181.0,2017-03-06,847,High,96.44,1
