ID,CURR_AGE,GENDER,ANN_INCOME,DT_MAINT
54789N86UW,29,M,"  1,014,387 ",7/23/2018
66689E07NH,40,M,"  1,216,298 ",4/30/2019
17319D20QJ,54,F,"  1,695,443 ",8/2/2018
40664M31QB,28,M,"  1,227,569 ",11/3/2018
07695H42XY,51,M,"  1,565,327 ",1/27/2017
84444N13SU,51,M,"  1,818,909 ",3/14/2018
81582G51PX,46,F,"  1,020,520 ",4/8/2019
90299G83ZS,62,F,"  1,714,745 ",4/4/2017
92582Z01MJ,28,F,"  1,105,410 ",12/12/2016
13673U05UD,60,M,"  880,447 ",2/26/2018
29316U81PY,31,M,"  1,072,913 ",12/12/2018
02789B07DZ,47,F,"  1,278,916 ",1/26/2019
90989O73AU,38,F,"  1,410,839 ",4/11/2018
78284F91AE,34,F,"  509,359 ",3/28/2017
27639N63QN,46,M,"  1,704,357 ",2/20/2017
95451X11JN,36,F,"  1,049,506 ",5/16/2018
82323U70HD,51,F,"  708,975 ",6/6/2019
62405E31RQ,44,F,"  954,743 ",1/3/2019
71693B08KP,41,F,"  1,062,020 ",1/7/2019
57917M30NY,60,F,"  537,459 ",9/9/2018
91404E86LT,38,M,"  1,382,323 ",10/18/2018
69223Z24BU,25,F,"  1,189,813 ",11/5/2018
67273U88ZK,61,M,"  1,860,017 ",1/12/2019
48407W54CG,36,M,"  1,175,979 ",7/3/2017
59852P12OB,54,M,"  806,030 ",2/16/2018
15590Q91JC,47,M,"  1,478,903 ",9/14/2017
96883C14UD,60,M,"  1,337,539 ",4/2/2019
49062G43JN,50,F,"  1,329,074 ",11/19/2016
82516E32DF,28,F,"  1,136,533 ",12/27/2018
34031T57VU,49,F,"  928,687 ",10/27/2018
17314G00VZ,49,F,"  1,434,682 ",3/22/2018
04328Z75NO,62,M,"  1,526,897 ",2/28/2018
16705A66ED,28,F,"  1,194,275 ",6/21/2019
39587M57XF,52,M,"  1,803,240 ",3/31/2018
07380R28DH,54,M,"  1,405,038 ",10/26/2017
49683L76GH,36,M,"  1,381,314 ",12/31/2016
86745L42QE,53,F,"  1,684,596 ",3/22/2019
62307J23UB,53,F,"  731,378 ",11/15/2018
07950S38HG,43,M,"  1,772,256 ",9/17/2016
76766S38HR,39,M,"  1,089,446 ",4/12/2018
99790P90TX,51,M,"  1,617,581 ",11/9/2016
49812S91WH,58,M,"  325,134 ",9/10/2018
57101D64PD,34,M,"  1,404,537 ",6/15/2018
93011H05SW,47,F,"  1,586,731 ",5/18/2018
61343B94UD,27,M,"  1,268,436 ",2/24/2018
08634H96YX,46,F,"  1,262,344 ",1/12/2018
00509S80AQ,45,M,"  1,981,891 ",12/18/2018
72048Z03MP,49,M,"  1,245,853 ",7/1/2018
93947N85VO,34,M,"  736,579 ",12/29/2018
97400N81VC,42,M,"  1,744,982 ",9/10/2018
26468P24OE,47,F,"  1,465,034 ",4/16/2018
09616Z71CR,63,F,"  757,937 ",4/24/2019
65103S67XP,41,M,"  1,905,447 ",2/21/2019
48835F80UG,37,F,"  1,438,774 ",3/16/2018
26192P33LD,46,F,"  1,390,908 ",6/25/2017
36767L91MC,50,F,"  1,508,886 ",3/8/2018
68840U28NG,41,M,"  1,703,353 ",9/10/2017
27190G73YN,56,M,"  398,388 ",6/17/2018
66552X84FK,30,F,"  744,736 ",12/4/2018
71272W60WQ,48,F,"  1,553,115 ",1/2/2018
07984C96RD,58,F,"  1,812,094 ",3/21/2018
24129E48OS,60,M,"  589,484 ",9/10/2018
76840E82OL,25,F,"  840,104 ",6/9/2018
41266U88TZ,49,M,"  1,441,761 ",9/12/2018
41165Z86WW,65,F,"  320,356 ",6/27/2018
16365J10AF,43,M,"  1,119,759 ",6/21/2018
40856T63OT,53,M,"  1,061,513 ",1/3/2018
24834F24RV,44,M,"  1,630,624 ",4/2/2019
97416K72XY,52,F,"  1,460,228 ",2/18/2018
41455W36WW,45,F,"  1,438,957 ",12/30/2016
50166M96CS,44,F,"  1,463,559 ",4/30/2019
59208W03WL,64,F,"  785,732 ",7/26/2018
84792E73FN,64,M,"  1,094,239 ",12/17/2016
76575M18DC,29,M,"  689,338 ",9/3/2018
55366F76YB,57,M,"  1,714,938 ",5/30/2018
54689M06PQ,53,M,"  658,325 ",6/19/2019
06530I57BM,54,M,"  1,656,288 ",10/25/2016
37829W37PC,41,M,"  945,409 ",3/1/2018
81163T56HK,42,M,"  1,763,021 ",10/27/2018
05623M11YS,64,F,"  543,518 ",12/31/2018
82252W94VP,41,F,"  1,132,060 ",3/11/2017
38997Z15AU,34,M,"  642,858 ",10/31/2016
34991D65CV,29,M,"  798,220 ",11/18/2017
73093T46EO,27,F,"  672,400 ",7/29/2018
68485V94EO,42,F,"  1,030,356 ",8/5/2018
88680B34YG,50,F,"  1,011,823 ",5/28/2018
53273T77HP,60,M,"  1,779,520 ",5/29/2018
62960J99AF,34,F,"  924,577 ",10/27/2018
69300T76PB,45,F,"  1,165,395 ",4/19/2019
85818U27KL,43,F,"  1,457,928 ",11/13/2018
85053O35CH,45,F,"  1,501,110 ",6/1/2018
91826Z22SC,28,F,"  631,735 ",3/21/2019
50735G66NR,53,M,"  825,257 ",6/12/2019
48943X97ZZ,54,M,"  500,819 ",1/12/2018
53835Q76GT,64,M,"  1,754,059 ",6/10/2018
79629Q65CU,63,F,"  964,084 ",11/14/2018
16444U82YR,32,M,"  1,087,726 ",1/16/2019
04470M26JC,65,M,"  482,338 ",4/9/2019
51411C98SM,65,F,"  1,488,702 ",9/2/2018
10881T21TQ,49,M,"  1,846,077 ",3/5/2018
11025T63YR,53,F,"  1,791,674 ",3/25/2019
76164B69PG,54,M,"  859,563 ",4/20/2018
31348W89DV,47,M,"  1,647,823 ",4/13/2017
71224Q45DZ,30,M,"  1,389,584 ",2/16/2017
71394A91ZP,37,M,"  1,998,220 ",2/24/2018
16682T42XE,60,M,"  1,739,479 ",3/21/2018
48038X88NO,58,F,"  1,286,260 ",5/22/2018
59125W11NG,45,F,"  1,402,200 ",7/24/2018
69188O11BG,57,F,"  355,723 ",5/13/2019
50954G65BP,60,M,"  614,789 ",6/25/2019
95989X92IW,25,M,"  1,114,581 ",8/15/2018
30988W25MQ,30,F,"  797,228 ",2/17/2018
71394O38CV,49,M,"  1,639,778 ",7/21/2018
19038L40SS,29,F,"  691,998 ",12/11/2017
70688I62SZ,64,M,"  873,358 ",10/10/2016
78848X63TZ,36,M,"  1,854,106 ",1/23/2017
27186N22ZB,39,M,"  1,212,463 ",8/1/2017
04084X31QE,47,F,"  914,260 ",11/30/2016
67320X74CF,40,M,"  1,154,376 ",1/6/2019
80975N56QO,43,F,"  1,498,801 ",5/11/2019
81304R75PA,27,M,"  1,367,020 ",5/27/2019
77327W84XU,30,F,"  963,405 ",11/18/2018
96356S32VC,52,M,"  1,702,892 ",5/2/2018
36480M27VT,26,F,"  976,861 ",1/4/2019
70597R74UV,27,M,"  978,081 ",2/28/2019
47205Y15QF,48,M,"  1,799,960 ",5/15/2018
65558D41GI,28,M,"  1,451,313 ",7/2/2018
65731K99JB,50,F,"  896,089 ",6/13/2019
93542L10MA,46,M,"  1,456,806 ",7/23/2018
10571C57UR,33,M,"  1,091,916 ",4/27/2017
52942G45XE,31,M,"  878,337 ",6/29/2018
19037O42JY,29,M,"  1,459,567 ",4/12/2018
50273F99NK,53,F,"  1,727,359 ",2/16/2018
37432J82AO,32,F,"  1,072,118 ",2/19/2018
39141F40GP,64,F,"  1,531,077 ",4/6/2019
68462M54ZN,57,F,"  992,576 ",10/24/2018
09992I89FG,41,F,"  1,200,680 ",10/4/2016
19146G33FQ,44,M,"  819,272 ",2/18/2017
70860G72PT,47,M,"  1,188,493 ",7/15/2018
35530Y45SY,29,M,"  1,409,050 ",4/2/2018
01550C60OJ,54,M,"  1,571,261 ",1/18/2019
83606N27EE,49,M,"  1,237,602 ",9/27/2017
66546U40BN,40,M,"  1,824,179 ",10/7/2016
13553H22JG,65,M,"  1,910,491 ",4/5/2018
40749Z90HD,57,M,"  740,565 ",1/19/2019
34780U32TR,30,F,"  505,791 ",5/3/2019
21366H11AP,61,M,"  655,384 ",5/11/2019
74625E67GN,27,F,"  795,747 ",1/11/2018
99524X36XN,38,F,"  887,669 ",5/11/2018
16594I35FU,65,F,"  1,668,844 ",10/26/2018
26897P87TC,37,M,"  1,083,658 ",2/28/2019
18935S76CB,34,M,"  981,091 ",7/25/2018
33281F12UT,51,F,"  1,935,585 ",8/30/2018
16609N43AI,42,F,"  1,360,745 ",3/25/2018
01329H85AT,52,M,"  572,422 ",9/30/2018
76878T49ZN,49,M,"  843,020 ",5/10/2018
71506F06OD,43,F,"  1,598,861 ",6/23/2019
33017Y65BT,56,F,"  1,466,557 ",2/23/2018
03261C76II,58,M,"  1,130,996 ",8/5/2017
66267A75SP,46,M,"  1,402,090 ",6/14/2018
88013L45UT,29,M,"  1,173,743 ",4/25/2017
12656I12KP,62,M,"  1,210,564 ",6/30/2019
08093H34GV,37,M,"  1,515,702 ",7/28/2017
07604U50YM,27,M,"  737,741 ",6/8/2019
73778U85BN,56,M,"  1,863,102 ",12/24/2017
44431N99LO,43,F,"  945,873 ",3/5/2017
90278Y94QK,53,F,"  1,485,873 ",11/20/2016
55524L05PX,38,M,"  1,216,799 ",1/19/2017
71074Y92YS,54,F,"  1,466,536 ",7/5/2018
99431B24XG,26,F,"  1,085,557 ",12/26/2018
69880H60CT,36,M,"  1,178,109 ",7/1/2018
62375E75KG,30,M,"  657,274 ",4/25/2018
02315O21MX,53,M,"  1,335,368 ",5/2/2018
13673A22MQ,30,M,"  780,023 ",2/19/2017
75295R58ZY,57,F,"  646,745 ",4/16/2018
55061M16KA,26,F,"  1,162,811 ",1/18/2018
25818G51BK,54,F,"  785,666 ",5/30/2017
88348I74YE,29,F,"  724,426 ",1/15/2019
59664T39ZJ,34,F,"  1,028,927 ",5/15/2019
44576P98MY,52,M,"  914,653 ",3/6/2018
39690J86LC,51,F,"  1,248,116 ",11/21/2018
03315F13MN,48,M,"  1,852,708 ",5/16/2018
73932R66HI,48,M,"  1,089,343 ",1/27/2018
52737P11BI,56,M,"  341,739 ",9/15/2016
61439M56ZM,44,F,"  1,198,333 ",7/19/2018
79776H00AF,33,F,"  1,039,638 ",6/13/2017
54031B70MB,27,F,"  1,162,207 ",4/17/2018
83182P66FC,42,F,"  1,475,966 ",8/23/2017
11172C59OL,28,M,"  1,214,413 ",4/29/2019
91911Q44GI,62,F,"  1,753,348 ",5/21/2019
91519I06HN,30,M,"  1,389,869 ",9/11/2017
70117N15GX,41,M,"  1,140,984 ",9/22/2018
58445X25CB,38,M,"  1,365,819 ",1/22/2019
75579E68WM,42,M,"  1,228,997 ",3/27/2018
41054G69WW,56,M,"  1,167,780 ",5/19/2019
23847J49EP,38,F,"  1,143,733 ",6/17/2017
05344O27DU,31,M,"  761,727 ",6/11/2019
84319F71CX,32,F,"  806,252 ",3/25/2018
71681J15XM,43,F,"  1,441,995 ",4/28/2017
26967J54VI,59,F,"  1,210,058 ",2/23/2018
75070V13IW,47,F,"  1,047,166 ",4/20/2019
21959M38IG,56,M,"  1,580,270 ",10/2/2017
35920U89YD,46,M,"  1,647,147 ",6/30/2018
19301Y17AC,41,F,"  1,517,491 ",2/21/2018
32474V11YA,40,M,"  1,989,182 ",11/14/2018
56638R84DT,51,F,"  1,766,227 ",10/7/2018
32557K96UN,27,F,"  720,831 ",11/10/2018
03336V77GK,57,F,"  1,198,659 ",3/14/2018
85746W47IK,32,F,"  674,253 ",4/10/2019
11073L12HU,59,F,"  1,665,648 ",6/4/2018
08199F78DS,41,M,"  1,086,312 ",9/14/2018
74170L79DE,27,M,"  867,022 ",1/1/2019
31308F32YJ,50,F,"  1,054,831 ",3/24/2019
01269J33IF,57,F,"  963,107 ",11/11/2016
10087R42FR,61,M,"  844,397 ",4/15/2019
65034O39SF,61,F,"  1,495,798 ",8/16/2018
32040C60CA,33,F,"  1,166,611 ",5/6/2018
44036C62YR,51,M,"  728,203 ",5/27/2019
74531X46BP,58,M,"  1,986,740 ",4/27/2018
75146P84UX,64,M,"  876,089 ",8/4/2018
13087Y14YW,28,F,"  537,358 ",3/23/2019
20235B78XP,65,F,"  966,380 ",2/5/2017
76618M52QG,42,F,"  1,439,741 ",11/6/2018
72421T44YF,49,M,"  914,760 ",4/26/2019
27702R22MX,32,M,"  697,936 ",8/19/2018
47484P95BE,65,M,"  700,180 ",1/13/2019
57951D34RB,46,M,"  1,858,986 ",2/19/2019
35102I81XY,62,M,"  1,128,480 ",6/29/2019
90691I18YC,32,M,"  789,891 ",11/24/2018
96210J31MC,51,F,"  1,636,613 ",9/5/2018
23319G37IQ,61,F,"  648,710 ",11/29/2018
10441B25AR,43,M,"  1,764,393 ",9/16/2018
13327X33FS,44,M,"  1,537,667 ",2/17/2017
59735U76CI,34,F,"  565,078 ",11/20/2018
46062Z56JS,60,F,"  1,436,600 ",3/20/2018
10912B59JD,32,F,"  964,269 ",9/9/2018
33243E66CW,49,M,"  1,468,020 ",4/12/2018
65368I27BY,58,M,"  1,068,646 ",9/30/2018
11141V40DT,55,F,"  1,742,826 ",3/6/2018
94997T69GH,33,F,"  667,103 ",5/3/2018
69068U90XK,49,M,"  1,328,835 ",7/3/2018
08473U84OS,56,M,"  1,614,331 ",8/20/2018
60436P78UF,41,F,"  1,477,796 ",7/14/2018
53253W19WN,49,F,"  1,580,948 ",2/13/2019
23883Z78GH,35,F,"  873,556 ",6/15/2018
94953N87IT,39,M,"  1,300,356 ",4/12/2018
60877L12IO,29,F,"  703,796 ",5/20/2018
41560Q63OG,45,M,"  1,943,281 ",6/30/2019
19771V49KS,62,F,"  1,428,005 ",2/18/2017
03030K80IZ,63,M,"  465,497 ",5/27/2017
71666J00HY,50,M,"  1,526,421 ",6/20/2019
81611B32CW,46,F,"  1,008,049 ",3/1/2019
39202I97HZ,27,M,"  1,407,972 ",10/28/2018
54848I76SI,29,F,"  645,963 ",6/6/2019
55065X87VF,38,F,"  1,424,977 ",6/4/2019
10583K98QH,40,M,"  1,716,569 ",6/27/2019
16167K77KR,38,F,"  904,319 ",2/17/2019
78430L87EZ,25,M,"  705,687 ",10/27/2018
48510T95NI,43,M,"  1,296,427 ",3/15/2018
94170V14WB,42,F,"  1,038,508 ",12/2/2018
78877M66NG,25,F,"  711,632 ",3/29/2018
91190T50SQ,64,M,"  806,721 ",4/5/2019
76189Z74RK,36,F,"  1,302,844 ",12/15/2018
46400D28WY,61,M,"  717,670 ",2/5/2019
08439J11RC,65,F,"  1,241,799 ",4/6/2019
77451K60YQ,60,M,"  430,998 ",5/30/2018
80309B21YQ,48,F,"  871,051 ",12/15/2016
39932K32PO,54,F,"  1,177,042 ",10/14/2016
05625A72IR,26,F,"  733,258 ",1/26/2019
50974S38WU,44,M,"  1,453,015 ",9/1/2018
25382Y01UE,32,M,"  1,416,002 ",3/11/2018
94368X90BQ,27,F,"  790,676 ",4/13/2018
21994M72ZH,48,M,"  1,508,565 ",1/26/2019
55865W77KJ,40,F,"  1,456,985 ",4/30/2018
26986B79XZ,37,F,"  1,068,495 ",6/25/2017
75775W40GU,50,M,"  865,980 ",10/7/2017
27823K56VC,44,M,"  996,598 ",8/23/2017
11457T72LL,29,M,"  1,331,342 ",6/11/2018
61743B83IJ,29,F,"  556,947 ",11/8/2018
08930U39WQ,41,M,"  1,969,911 ",6/11/2019
96118E93CH,25,M,"  1,144,617 ",7/11/2018
45806F62PC,37,M,"  853,663 ",7/6/2018
66765H87UM,42,F,"  1,057,201 ",5/19/2018
49925W48ZB,59,F,"  1,184,915 ",10/26/2018
17528A28MO,51,F,"  1,682,328 ",11/23/2018
13952F59AQ,40,F,"  831,768 ",5/12/2017
76954S79GF,52,M,"  848,702 ",1/6/2018
71256D80YQ,28,M,"  1,131,061 ",4/21/2019
65554J06PT,50,M,"  821,918 ",5/6/2018
76144R26RO,40,M,"  992,003 ",7/28/2018
06410S74XM,61,F,"  1,539,498 ",5/14/2019
27439B28YV,48,M,"  1,954,181 ",3/6/2017
20583O32AT,43,F,"  1,103,811 ",3/14/2019
75124D53SB,31,F,"  1,158,141 ",6/13/2018
69097Z52IO,33,F,"  565,866 ",3/9/2018
43519A59EK,30,M,"  1,349,712 ",3/26/2018
32935R45EH,31,F,"  895,407 ",1/20/2019
52493Z86CE,48,M,"  1,180,299 ",6/14/2019
77805X07LK,40,F,"  1,544,586 ",7/5/2017
89505S44BF,26,M,"  1,021,540 ",12/19/2018
24031F84SA,58,F,"  1,670,338 ",3/11/2019
79182Q19DH,41,F,"  1,324,317 ",5/12/2017
20543T66BK,31,F,"  593,387 ",2/7/2019
46030L28EU,40,M,"  937,282 ",1/6/2017
31378H40KB,51,M,"  1,109,934 ",3/30/2018
66299I48RS,43,F,"  1,229,448 ",11/7/2018
13507J51QG,56,M,"  1,566,944 ",12/30/2016
65001D69YG,34,F,"  870,028 ",4/18/2018
52668V43CY,25,M,"  732,607 ",2/22/2018
56310Q40YM,27,F,"  1,026,365 ",9/2/2018
11681T74FL,31,F,"  877,602 ",1/30/2019
58995S70DN,51,F,"  1,852,093 ",4/3/2019
57992C43LF,33,M,"  727,912 ",3/7/2019
64704R66FF,55,M,"  1,415,145 ",12/17/2018
64128K58NG,60,M,"  1,396,982 ",4/5/2019
65599Y16XZ,37,F,"  844,173 ",12/1/2016
41681L89IT,26,F,"  901,091 ",11/11/2016
85888V43CR,27,M,"  1,198,107 ",4/2/2019
27116M85GX,25,F,"  744,182 ",5/17/2018
49088L49HK,36,F,"  853,295 ",3/2/2018
31336U94NM,47,M,"  1,088,518 ",7/9/2018
18444R96PR,46,F,"  1,336,762 ",5/30/2018
55825M60WX,50,F,"  1,381,643 ",12/12/2018
58047Z31YW,41,F,"  1,411,050 ",10/1/2018
46117W14RO,47,F,"  1,218,423 ",5/23/2019
06838L83ER,34,M,"  677,346 ",2/28/2018
63166N47HA,37,M,"  1,471,551 ",4/16/2019
76247J54LN,35,F,"  1,188,071 ",3/5/2019
15244Z12LW,60,M,"  1,292,022 ",3/14/2019
06167N83YR,57,F,"  1,903,596 ",1/14/2019
66943T40BD,47,F,"  1,045,860 ",10/17/2016
98860M07GS,52,F,"  345,473 ",6/9/2018
97473J04TS,48,M,"  1,780,519 ",11/21/2018
52434B43XX,62,M,"  408,921 ",7/22/2018
62794D82BH,60,M,"  1,711,223 ",11/12/2018
35953P89NG,49,F,"  1,558,593 ",8/22/2018
39540P16XI,39,M,"  972,650 ",3/7/2017
14770E01CR,45,M,"  1,273,459 ",6/24/2018
68673D40MM,49,M,"  1,756,704 ",10/25/2018
65178M39QB,39,F,"  1,133,201 ",5/17/2017
19940X18ZI,44,F,"  1,103,968 ",5/3/2018
17032Z50NH,63,M,"  1,240,088 ",5/20/2019
65749B64FE,42,F,"  924,260 ",1/12/2019
90322H89UR,50,F,"  992,598 ",3/31/2018
35763A55CG,47,M,"  1,371,561 ",9/5/2018
73538D77JQ,32,M,"  1,194,407 ",9/9/2017
46754O11VK,54,F,"  690,427 ",2/24/2018
24133L48DX,34,F,"  1,111,518 ",6/11/2019
08489X76DJ,35,F,"  844,816 ",8/25/2018
12438S99VG,26,M,"  1,368,681 ",4/25/2019
76991S09XU,54,F,"  1,149,648 ",3/26/2018
12341N56AW,50,F,"  1,393,854 ",11/17/2018
81127V33AI,62,F,"  1,088,536 ",3/19/2019
18531Z35IA,25,F,"  658,664 ",6/20/2018
42073F52OS,58,M,"  1,102,888 ",8/4/2018
99552H50EN,39,M,"  1,156,001 ",5/23/2019
41691J33JG,31,F,"  1,126,069 ",9/17/2018
42893V57AZ,58,F,"  930,890 ",10/21/2016
79990S12SL,38,M,"  1,469,919 ",5/2/2018
84526D88SQ,43,M,"  841,228 ",11/3/2017
23852M46BL,51,F,"  1,201,093 ",4/6/2019
71837S28PU,35,M,"  911,409 ",9/29/2017
34442S46UP,41,M,"  1,046,356 ",10/28/2017
96188U70NJ,49,F,"  1,284,974 ",9/8/2018
71414B84FJ,50,F,"  1,353,322 ",7/23/2018
19639P93GE,56,F,"  706,568 ",9/11/2018
23874N26WN,26,F,"  1,022,947 ",4/4/2018
59769B55ZC,44,M,"  1,206,836 ",2/26/2018
85131T46BV,39,F,"  1,140,880 ",4/20/2018
13662Q98LW,33,M,"  649,339 ",4/27/2018
91254S80ZB,65,F,"  1,691,460 ",4/16/2018
23481H07RC,39,F,"  1,460,626 ",5/4/2018
44423X97AW,52,M,"  1,230,026 ",6/24/2018
90654K31JN,35,M,"  1,267,791 ",3/4/2018
25382L47YY,37,M,"  1,295,443 ",4/4/2018
05893Q70ZC,62,F,"  1,724,684 ",11/24/2018
01266P99VY,42,M,"  803,662 ",2/27/2018
85862P91BE,60,M,"  320,965 ",11/18/2018
14003A76JA,36,M,"  1,731,622 ",7/14/2017
75895C92GZ,27,F,"  886,046 ",5/4/2019
80025J28FD,58,M,"  1,167,772 ",12/19/2016
96169R99MT,56,F,"  1,420,006 ",2/21/2017
52081G89LR,34,F,"  887,777 ",10/20/2018
78888J85KL,34,M,"  989,480 ",6/1/2019
21887P64HM,60,M,"  655,467 ",5/28/2017
66149U20IR,53,F,"  686,722 ",7/27/2018
20452T10AQ,44,F,"  1,592,495 ",11/21/2018
23862Z34HX,59,M,"  1,835,284 ",2/14/2018
05202Y45VP,64,F,"  741,067 ",6/6/2018
84141A13FK,26,M,"  1,216,860 ",4/13/2018
31605I17ML,35,F,"  619,148 ",5/30/2019
82478E43MW,62,F,"  671,192 ",11/27/2018
28866M56SU,32,M,"  828,414 ",3/30/2018
43659Z37ZA,41,M,"  928,366 ",10/25/2016
96487N46FW,37,F,"  1,221,670 ",4/25/2019
28115N98GY,48,M,"  1,991,345 ",5/3/2018
03633Z91GM,41,F,"  841,196 ",6/24/2018
33745Z26AW,47,F,"  1,311,652 ",4/20/2019
94770Q09JV,33,F,"  911,069 ",1/26/2018
18321J32QQ,32,M,"  1,083,359 ",5/3/2019
86524J37LM,56,F,"  1,577,539 ",8/4/2017
31498T80GI,35,M,"  1,325,304 ",8/7/2018
25210G31EO,29,F,"  988,477 ",9/1/2018
80894F88OW,51,F,"  380,464 ",2/15/2019
44105Z53AX,38,F,"  883,892 ",3/5/2018
89431N55DL,37,F,"  1,454,900 ",7/2/2018
46577Q06CX,35,F,"  696,100 ",10/9/2018
41322M18KU,65,M,"  1,133,422 ",11/13/2017
86090M20IM,65,F,"  569,597 ",1/21/2019
25783L18CH,52,F,"  757,953 ",7/27/2018
45814B27JU,50,F,"  1,551,779 ",3/6/2019
08206H06AG,51,M,"  935,497 ",3/1/2018
77560M48RN,63,M,"  1,268,616 ",10/23/2018
11148I61ZT,63,M,"  1,511,921 ",4/23/2018
09195Z72SF,35,F,"  644,059 ",2/28/2019
18636Z34IJ,54,M,"  1,359,127 ",3/20/2019
21720E97VZ,27,F,"  893,118 ",3/9/2019
53850D39MH,31,M,"  1,009,732 ",9/29/2017
56078H06PN,55,M,"  314,555 ",9/20/2016
90838V49BP,30,F,"  755,356 ",11/13/2018
90627B51HJ,63,M,"  1,446,132 ",6/1/2019
64102Z57DE,30,F,"  677,601 ",3/1/2018
24389E03MJ,33,M,"  1,170,833 ",5/9/2019
23880C67OU,56,M,"  392,754 ",3/24/2019
84945G46IL,53,M,"  1,281,828 ",12/16/2018
26499W45ZU,33,M,"  1,202,653 ",2/13/2019
42390F13BZ,34,M,"  788,163 ",2/22/2019
90609M02BF,49,F,"  1,556,766 ",1/4/2019
43572X17JM,61,M,"  1,613,660 ",5/2/2019
48932O05VZ,59,M,"  1,231,246 ",3/24/2017
14669Q19FN,35,M,"  1,309,699 ",9/16/2016
75406A97IQ,60,M,"  1,912,992 ",11/7/2017
13610Z89SW,46,M,"  1,174,573 ",11/17/2018
69649C76WY,51,F,"  1,365,489 ",3/20/2018
95762S42VI,43,M,"  1,445,455 ",4/18/2019
19836O60PA,36,F,"  1,112,094 ",10/11/2018
81866Q98CZ,48,M,"  1,676,524 ",5/1/2018
69897K36DK,38,M,"  1,093,594 ",5/21/2018
86083P93GT,44,M,"  1,006,963 ",12/6/2018
33841U47YK,35,M,"  768,449 ",3/9/2019
70484O33FV,34,M,"  1,043,799 ",8/31/2018
85724V55EQ,46,M,"  1,427,832 ",5/10/2017
52899W32YM,60,F,"  1,354,527 ",1/26/2017
80102J69EB,36,F,"  819,769 ",11/20/2018
38905T25MN,52,F,"  1,792,150 ",5/26/2017
77111O95RF,46,F,"  1,118,368 ",2/16/2018
88979D75DA,63,F,"  1,071,847 ",1/15/2019
56511E00WL,55,F,"  1,071,810 ",1/10/2019
96175I06MX,26,M,"  1,149,500 ",2/19/2018
87038S79HJ,57,F,"  730,908 ",11/6/2018
35889Z70ZP,46,F,"  955,259 ",11/1/2018
04249X51AW,35,F,"  516,391 ",4/23/2017
45353B72GV,28,M,"  795,301 ",3/15/2018
92419X70KD,29,F,"  957,286 ",4/16/2018
43900H21SD,63,M,"  449,768 ",9/17/2017
25436K77ZB,61,F,"  603,903 ",11/16/2018
13721L54WJ,50,M,"  961,883 ",11/11/2018
91113C12EU,33,F,"  880,804 ",4/8/2018
11663K11QR,30,F,"  902,837 ",5/1/2018
08755D77LJ,51,F,"  1,862,972 ",8/15/2018
94020E12NZ,27,M,"  701,312 ",5/6/2018
81261S71UJ,58,F,"  892,939 ",5/3/2018
74747U22MY,47,F,"  836,036 ",3/6/2019
10877B18RU,52,M,"  1,679,871 ",2/3/2019
20644C51KO,25,M,"  1,115,042 ",4/19/2019
82060I59NH,65,M,"  395,984 ",4/14/2018
82041G32VQ,58,F,"  1,185,936 ",12/26/2017
47706D42YY,61,M,"  1,901,903 ",8/23/2018
27829A90VZ,49,F,"  1,196,639 ",5/7/2018
21652C97MH,48,F,"  1,595,876 ",8/4/2018
60817B15NE,59,M,"  1,342,815 ",6/25/2018
49096C22QE,57,M,"  546,128 ",10/24/2017
19140F00NL,58,F,"  674,491 ",6/21/2018
37127B10UV,57,M,"  1,345,374 ",8/26/2018
80047B60PH,28,F,"  1,077,669 ",4/15/2018
90673L99TO,48,F,"  1,037,097 ",4/16/2019
68485U95VX,35,F,"  674,908 ",2/24/2018
60626N90WM,47,M,"  1,496,332 ",6/11/2018
77373L16II,46,M,"  1,962,637 ",4/5/2019
37203C93BN,52,F,"  1,430,617 ",9/14/2018
01490R55PH,57,F,"  734,637 ",3/27/2018
78999G61UH,35,F,"  643,024 ",4/29/2019
27104H47LW,57,M,"  898,481 ",3/3/2019
65279L24FI,39,F,"  1,440,778 ",5/24/2018
06512Z84RO,61,F,"  831,585 ",10/16/2017
26302Y20UI,26,M,"  949,171 ",3/1/2018
66256Z47WE,54,F,"  839,026 ",8/10/2018
19737M74WR,45,M,"  1,127,028 ",3/1/2018
17229S21DW,57,F,"  1,696,865 ",11/13/2018
52873Z82QB,45,M,"  1,563,491 ",11/4/2018
71294W50TR,40,M,"  1,847,915 ",8/10/2018
24954D38WY,52,F,"  1,882,899 ",5/18/2019
60480N49JW,63,F,"  1,247,758 ",6/9/2018
41757B51RS,39,F,"  1,335,596 ",8/15/2018
33873P44IA,62,M,"  780,804 ",6/15/2018
82891J45IA,36,M,"  1,354,951 ",8/4/2018
91572S71PX,57,M,"  1,159,522 ",10/10/2018
89468T20DD,58,M,"  988,136 ",1/26/2017
95495E14WW,26,M,"  1,004,256 ",2/15/2018
00802V45WH,38,F,"  1,492,203 ",2/25/2018
01390M37RM,36,M,"  1,576,749 ",7/23/2018
33023O48RQ,34,F,"  943,474 ",3/28/2018
03778M03XO,55,F,"  796,622 ",1/11/2017
22020Y49BX,39,F,"  803,352 ",9/27/2018
85422H48UA,60,F,"  1,510,398 ",6/10/2018
69665F12NV,41,F,"  1,487,392 ",4/12/2019
56860R32IT,32,F,"  831,202 ",9/27/2018
