id,curr_age,gender,ann_income,dt_maint,age_car,income_bracket
64617H01AW,27,0,1093976.0,2018-02-19,497,Medium
79443T95YT,26,1,1096888.0,2019-04-06,86,Medium
31331Q78QW,26,0,725310.0,2018-06-04,392,Low
05310H07GK,65,0,743507.0,2018-11-09,234,Low
17566W72YI,37,1,1413736.0,2017-05-04,788,High
09473B21BQ,38,0,1537613.0,2018-06-24,372,High
19160F82CF,54,0,1350727.0,2018-11-25,218,High
69092Z71DQ,38,1,1466540.0,2017-10-21,618,High
33959Z55WP,64,1,370059.0,2018-07-08,358,Low
00164J47FL,65,1,313558.0,2019-04-16,76,Low
52830O66YE,37,0,1480270.0,2018-02-19,497,High
25269U36FH,45,0,1618561.0,2018-12-25,188,High
47711A55VY,31,1,963900.0,2018-09-26,278,Medium
35036V39TJ,27,1,685556.0,2019-03-22,101,Low
88978A65VE,34,1,1064412.0,2018-05-13,414,Medium
25935I32VJ,28,1,926803.0,2017-08-22,678,Low
42233G56SY,54,1,1553425.0,2016-10-21,983,High
11820M68VF,52,1,1149787.0,2018-10-24,250,Medium
65206O21CE,52,1,1755456.0,2017-10-23,616,High
78899D26JX,30,1,802343.0,2018-08-11,324,Low
33160Y15NJ,30,0,1180355.0,2018-10-15,259,Medium
63519K68HF,27,1,589959.0,2019-04-07,85,Low
65033S05QX,33,0,682970.0,2017-10-14,625,Low
90958D94VX,25,1,549972.0,2018-04-09,448,Low
54789N86UW,29,0,1014387.0,2018-07-23,343,Medium
66689E07NH,40,0,1216298.0,2019-04-30,62,Medium
17319D20QJ,54,1,1695443.0,2018-08-02,333,High
40664M31QB,28,0,1227569.0,2018-11-03,240,Medium
07695H42XY,51,0,1565327.0,2017-01-27,885,High
84444N13SU,51,0,1818909.0,2018-03-14,474,High
81582G51PX,46,1,1020520.0,2019-04-08,84,Medium
90299G83ZS,62,1,1714745.0,2017-04-04,818,High
92582Z01MJ,28,1,1105410.0,2016-12-12,931,Medium
13673U05UD,60,0,880447.0,2018-02-26,490,Low
29316U81PY,31,0,1072913.0,2018-12-12,201,Medium
02789B07DZ,47,1,1278916.0,2019-01-26,156,Medium
90989O73AU,38,1,1410839.0,2018-04-11,446,High
78284F91AE,34,1,509359.0,2017-03-28,825,Low
27639N63QN,46,0,1704357.0,2017-02-20,861,High
95451X11JN,36,1,1049506.0,2018-05-16,411,Medium
82323U70HD,51,1,708975.0,2019-06-06,25,Low
62405E31RQ,44,1,954743.0,2019-01-03,179,Medium
71693B08KP,41,1,1062020.0,2019-01-07,175,Medium
57917M30NY,60,1,537459.0,2018-09-09,295,Low
91404E86LT,38,0,1382323.0,2018-10-18,256,High
69223Z24BU,25,1,1189813.0,2018-11-05,238,Medium
67273U88ZK,61,0,1860017.0,2019-01-12,170,High
48407W54CG,36,0,1175979.0,2017-07-03,728,Medium
59852P12OB,54,0,806030.0,2018-02-16,500,Low
15590Q91JC,47,0,1478903.0,2017-09-14,655,High
96883C14UD,60,0,1337539.0,2019-04-02,90,High
49062G43JN,50,1,1329074.0,2016-11-19,954,High
82516E32DF,28,1,1136533.0,2018-12-27,186,Medium
34031T57VU,49,1,928687.0,2018-10-27,247,Low
17314G00VZ,49,1,1434682.0,2018-03-22,466,High
04328Z75NO,62,0,1526897.0,2018-02-28,488,High
16705A66ED,28,1,1194275.0,2019-06-21,10,Medium
39587M57XF,52,0,1803240.0,2018-03-31,457,High
07380R28DH,54,0,1405038.0,2017-10-26,613,High
49683L76GH,36,0,1381314.0,2016-12-31,912,High
86745L42QE,53,1,1684596.0,2019-03-22,101,High
62307J23UB,53,1,731378.0,2018-11-15,228,Low
07950S38HG,43,0,1772256.0,2016-09-17,1017,High
76766S38HR,39,0,1089446.0,2018-04-12,445,Medium
99790P90TX,51,0,1617581.0,2016-11-09,964,High
49812S91WH,58,0,325134.0,2018-09-10,294,Low
57101D64PD,34,0,1404537.0,2018-06-15,381,High
93011H05SW,47,1,1586731.0,2018-05-18,409,High
61343B94UD,27,0,1268436.0,2018-02-24,492,Medium
08634H96YX,46,1,1262344.0,2018-01-12,535,Medium
00509S80AQ,45,0,1981891.0,2018-12-18,195,High
72048Z03MP,49,0,1245853.0,2018-07-01,365,Medium
93947N85VO,34,0,736579.0,2018-12-29,184,Low
97400N81VC,42,0,1744982.0,2018-09-10,294,High
26468P24OE,47,1,1465034.0,2018-04-16,441,High
09616Z71CR,63,1,757937.0,2019-04-24,68,Low
65103S67XP,41,0,1905447.0,2019-02-21,130,High
48835F80UG,37,1,1438774.0,2018-03-16,472,High
26192P33LD,46,1,1390908.0,2017-06-25,736,High
36767L91MC,50,1,1508886.0,2018-03-08,480,High
68840U28NG,41,0,1703353.0,2017-09-10,659,High
27190G73YN,56,0,398388.0,2018-06-17,379,Low
66552X84FK,30,1,744736.0,2018-12-04,209,Low
71272W60WQ,48,1,1553115.0,2018-01-02,545,High
07984C96RD,58,1,1812094.0,2018-03-21,467,High
24129E48OS,60,0,589484.0,2018-09-10,294,Low
76840E82OL,25,1,840104.0,2018-06-09,387,Low
41266U88TZ,49,0,1441761.0,2018-09-12,292,High
41165Z86WW,65,1,320356.0,2018-06-27,369,Low
16365J10AF,43,0,1119759.0,2018-06-21,375,Medium
40856T63OT,53,0,1061513.0,2018-01-03,544,Medium
24834F24RV,44,0,1630624.0,2019-04-02,90,High
97416K72XY,52,1,1460228.0,2018-02-18,498,High
41455W36WW,45,1,1438957.0,2016-12-30,913,High
50166M96CS,44,1,1463559.0,2019-04-30,62,High
59208W03WL,64,1,785732.0,2018-07-26,340,Low
84792E73FN,64,0,1094239.0,2016-12-17,926,Medium
76575M18DC,29,0,689338.0,2018-09-03,301,Low
55366F76YB,57,0,1714938.0,2018-05-30,397,High
54689M06PQ,53,0,658325.0,2019-06-19,12,Low
06530I57BM,54,0,1656288.0,2016-10-25,979,High
37829W37PC,41,0,945409.0,2018-03-01,487,Low
81163T56HK,42,0,1763021.0,2018-10-27,247,High
05623M11YS,64,1,543518.0,2018-12-31,182,Low
82252W94VP,41,1,1132060.0,2017-03-11,842,Medium
38997Z15AU,34,0,642858.0,2016-10-31,973,Low
34991D65CV,29,0,798220.0,2017-11-18,590,Low
73093T46EO,27,1,672400.0,2018-07-29,337,Low
68485V94EO,42,1,1030356.0,2018-08-05,330,Medium
88680B34YG,50,1,1011823.0,2018-05-28,399,Medium
53273T77HP,60,0,1779520.0,2018-05-29,398,High
62960J99AF,34,1,924577.0,2018-10-27,247,Low
69300T76PB,45,1,1165395.0,2019-04-19,73,Medium
85818U27KL,43,1,1457928.0,2018-11-13,230,High
85053O35CH,45,1,1501110.0,2018-06-01,395,High
91826Z22SC,28,1,631735.0,2019-03-21,102,Low
50735G66NR,53,0,825257.0,2019-06-12,19,Low
48943X97ZZ,54,0,500819.0,2018-01-12,535,Low
53835Q76GT,64,0,1754059.0,2018-06-10,386,High
79629Q65CU,63,1,964084.0,2018-11-14,229,Medium
16444U82YR,32,0,1087726.0,2019-01-16,166,Medium
04470M26JC,65,0,482338.0,2019-04-09,83,Low
51411C98SM,65,1,1488702.0,2018-09-02,302,High
10881T21TQ,49,0,1846077.0,2018-03-05,483,High
11025T63YR,53,1,1791674.0,2019-03-25,98,High
76164B69PG,54,0,859563.0,2018-04-20,437,Low
31348W89DV,47,0,1647823.0,2017-04-13,809,High
71224Q45DZ,30,0,1389584.0,2017-02-16,865,High
71394A91ZP,37,0,1998220.0,2018-02-24,492,High
16682T42XE,60,0,1739479.0,2018-03-21,467,High
48038X88NO,58,1,1286260.0,2018-05-22,405,Medium
59125W11NG,45,1,1402200.0,2018-07-24,342,High
69188O11BG,57,1,355723.0,2019-05-13,49,Low
50954G65BP,60,0,614789.0,2019-06-25,6,Low
95989X92IW,25,0,1114581.0,2018-08-15,320,Medium
30988W25MQ,30,1,797228.0,2018-02-17,499,Low
71394O38CV,49,0,1639778.0,2018-07-21,345,High
19038L40SS,29,1,691998.0,2017-12-11,567,Low
70688I62SZ,64,0,873358.0,2016-10-10,994,Low
78848X63TZ,36,0,1854106.0,2017-01-23,889,High
27186N22ZB,39,0,1212463.0,2017-08-01,699,Medium
04084X31QE,47,1,914260.0,2016-11-30,943,Low
67320X74CF,40,0,1154376.0,2019-01-06,176,Medium
80975N56QO,43,1,1498801.0,2019-05-11,51,High
81304R75PA,27,0,1367020.0,2019-05-27,35,High
77327W84XU,30,1,963405.0,2018-11-18,225,Medium
96356S32VC,52,0,1702892.0,2018-05-02,425,High
36480M27VT,26,1,976861.0,2019-01-04,178,Medium
70597R74UV,27,0,978081.0,2019-02-28,123,Medium
47205Y15QF,48,0,1799960.0,2018-05-15,412,High
65558D41GI,28,0,1451313.0,2018-07-02,364,High
65731K99JB,50,1,896089.0,2019-06-13,18,Low
93542L10MA,46,0,1456806.0,2018-07-23,343,High
10571C57UR,33,0,1091916.0,2017-04-27,795,Medium
52942G45XE,31,0,878337.0,2018-06-29,367,Low
19037O42JY,29,0,1459567.0,2018-04-12,445,High
50273F99NK,53,1,1727359.0,2018-02-16,500,High
37432J82AO,32,1,1072118.0,2018-02-19,497,Medium
39141F40GP,64,1,1531077.0,2019-04-06,86,High
68462M54ZN,57,1,992576.0,2018-10-24,250,Medium
09992I89FG,41,1,1200680.0,2016-10-04,1000,Medium
19146G33FQ,44,0,819272.0,2017-02-18,863,Low
70860G72PT,47,0,1188493.0,2018-07-15,351,Medium
35530Y45SY,29,0,1409050.0,2018-04-02,455,High
01550C60OJ,54,0,1571261.0,2019-01-18,164,High
83606N27EE,49,0,1237602.0,2017-09-27,642,Medium
66546U40BN,40,0,1824179.0,2016-10-07,997,High
13553H22JG,65,0,1910491.0,2018-04-05,452,High
40749Z90HD,57,0,740565.0,2019-01-19,163,Low
34780U32TR,30,1,505791.0,2019-05-03,59,Low
21366H11AP,61,0,655384.0,2019-05-11,51,Low
74625E67GN,27,1,795747.0,2018-01-11,536,Low
99524X36XN,38,1,887669.0,2018-05-11,416,Low
16594I35FU,65,1,1668844.0,2018-10-26,248,High
26897P87TC,37,0,1083658.0,2019-02-28,123,Medium
18935S76CB,34,0,981091.0,2018-07-25,341,Medium
33281F12UT,51,1,1935585.0,2018-08-30,305,High
16609N43AI,42,1,1360745.0,2018-03-25,463,High
01329H85AT,52,0,572422.0,2018-09-30,274,Low
76878T49ZN,49,0,843020.0,2018-05-10,417,Low
71506F06OD,43,1,1598861.0,2019-06-23,8,High
33017Y65BT,56,1,1466557.0,2018-02-23,493,High
03261C76II,58,0,1130996.0,2017-08-05,695,Medium
66267A75SP,46,0,1402090.0,2018-06-14,382,High
88013L45UT,29,0,1173743.0,2017-04-25,797,Medium
12656I12KP,62,0,1210564.0,2019-06-30,1,Medium
08093H34GV,37,0,1515702.0,2017-07-28,703,High
07604U50YM,27,0,737741.0,2019-06-08,23,Low
73778U85BN,56,0,1863102.0,2017-12-24,554,High
44431N99LO,43,1,945873.0,2017-03-05,848,Low
90278Y94QK,53,1,1485873.0,2016-11-20,953,High
55524L05PX,38,0,1216799.0,2017-01-19,893,Medium
71074Y92YS,54,1,1466536.0,2018-07-05,361,High
99431B24XG,26,1,1085557.0,2018-12-26,187,Medium
69880H60CT,36,0,1178109.0,2018-07-01,365,Medium
62375E75KG,30,0,657274.0,2018-04-25,432,Low
02315O21MX,53,0,1335368.0,2018-05-02,425,High
13673A22MQ,30,0,780023.0,2017-02-19,862,Low
75295R58ZY,57,1,646745.0,2018-04-16,441,Low
55061M16KA,26,1,1162811.0,2018-01-18,529,Medium
25818G51BK,54,1,785666.0,2017-05-30,762,Low
88348I74YE,29,1,724426.0,2019-01-15,167,Low
59664T39ZJ,34,1,1028927.0,2019-05-15,47,Medium
44576P98MY,52,0,914653.0,2018-03-06,482,Low
39690J86LC,51,1,1248116.0,2018-11-21,222,Medium
03315F13MN,48,0,1852708.0,2018-05-16,411,High
73932R66HI,48,0,1089343.0,2018-01-27,520,Medium
52737P11BI,56,0,341739.0,2016-09-15,1019,Low
61439M56ZM,44,1,1198333.0,2018-07-19,347,Medium
79776H00AF,33,1,1039638.0,2017-06-13,748,Medium
54031B70MB,27,1,1162207.0,2018-04-17,440,Medium
83182P66FC,42,1,1475966.0,2017-08-23,677,High
11172C59OL,28,0,1214413.0,2019-04-29,63,Medium
91911Q44GI,62,1,1753348.0,2019-05-21,41,High
91519I06HN,30,0,1389869.0,2017-09-11,658,High
70117N15GX,41,0,1140984.0,2018-09-22,282,Medium
58445X25CB,38,0,1365819.0,2019-01-22,160,High
75579E68WM,42,0,1228997.0,2018-03-27,461,Medium
41054G69WW,56,0,1167780.0,2019-05-19,43,Medium
23847J49EP,38,1,1143733.0,2017-06-17,744,Medium
05344O27DU,31,0,761727.0,2019-06-11,20,Low
84319F71CX,32,1,806252.0,2018-03-25,463,Low
71681J15XM,43,1,1441995.0,2017-04-28,794,High
26967J54VI,59,1,1210058.0,2018-02-23,493,Medium
75070V13IW,47,1,1047166.0,2019-04-20,72,Medium
21959M38IG,56,0,1580270.0,2017-10-02,637,High
35920U89YD,46,0,1647147.0,2018-06-30,366,High
19301Y17AC,41,1,1517491.0,2018-02-21,495,High
32474V11YA,40,0,1989182.0,2018-11-14,229,High
56638R84DT,51,1,1766227.0,2018-10-07,267,High
32557K96UN,27,1,720831.0,2018-11-10,233,Low
03336V77GK,57,1,1198659.0,2018-03-14,474,Medium
85746W47IK,32,1,674253.0,2019-04-10,82,Low
11073L12HU,59,1,1665648.0,2018-06-04,392,High
08199F78DS,41,0,1086312.0,2018-09-14,290,Medium
74170L79DE,27,0,867022.0,2019-01-01,181,Low
31308F32YJ,50,1,1054831.0,2019-03-24,99,Medium
01269J33IF,57,1,963107.0,2016-11-11,962,Medium
10087R42FR,61,0,844397.0,2019-04-15,77,Low
65034O39SF,61,1,1495798.0,2018-08-16,319,High
32040C60CA,33,1,1166611.0,2018-05-06,421,Medium
44036C62YR,51,0,728203.0,2019-05-27,35,Low
74531X46BP,58,0,1986740.0,2018-04-27,430,High
75146P84UX,64,0,876089.0,2018-08-04,331,Low
13087Y14YW,28,1,537358.0,2019-03-23,100,Low
20235B78XP,65,1,966380.0,2017-02-05,876,Medium
76618M52QG,42,1,1439741.0,2018-11-06,237,High
72421T44YF,49,0,914760.0,2019-04-26,66,Low
27702R22MX,32,0,697936.0,2018-08-19,316,Low
47484P95BE,65,0,700180.0,2019-01-13,169,Low
57951D34RB,46,0,1858986.0,2019-02-19,132,High
35102I81XY,62,0,1128480.0,2019-06-29,2,Medium
90691I18YC,32,0,789891.0,2018-11-24,219,Low
96210J31MC,51,1,1636613.0,2018-09-05,299,High
23319G37IQ,61,1,648710.0,2018-11-29,214,Low
10441B25AR,43,0,1764393.0,2018-09-16,288,High
13327X33FS,44,0,1537667.0,2017-02-17,864,High
59735U76CI,34,1,565078.0,2018-11-20,223,Low
46062Z56JS,60,1,1436600.0,2018-03-20,468,High
10912B59JD,32,1,964269.0,2018-09-09,295,Medium
33243E66CW,49,0,1468020.0,2018-04-12,445,High
65368I27BY,58,0,1068646.0,2018-09-30,274,Medium
11141V40DT,55,1,1742826.0,2018-03-06,482,High
94997T69GH,33,1,667103.0,2018-05-03,424,Low
69068U90XK,49,0,1328835.0,2018-07-03,363,High
08473U84OS,56,0,1614331.0,2018-08-20,315,High
60436P78UF,41,1,1477796.0,2018-07-14,352,High
53253W19WN,49,1,1580948.0,2019-02-13,138,High
23883Z78GH,35,1,873556.0,2018-06-15,381,Low
94953N87IT,39,0,1300356.0,2018-04-12,445,Medium
60877L12IO,29,1,703796.0,2018-05-20,407,Low
41560Q63OG,45,0,1943281.0,2019-06-30,1,High
19771V49KS,62,1,1428005.0,2017-02-18,863,High
03030K80IZ,63,0,465497.0,2017-05-27,765,Low
71666J00HY,50,0,1526421.0,2019-06-20,11,High
81611B32CW,46,1,1008049.0,2019-03-01,122,Medium
39202I97HZ,27,0,1407972.0,2018-10-28,246,High
54848I76SI,29,1,645963.0,2019-06-06,25,Low
55065X87VF,38,1,1424977.0,2019-06-04,27,High
10583K98QH,40,0,1716569.0,2019-06-27,4,High
16167K77KR,38,1,904319.0,2019-02-17,134,Low
78430L87EZ,25,0,705687.0,2018-10-27,247,Low
48510T95NI,43,0,1296427.0,2018-03-15,473,Medium
94170V14WB,42,1,1038508.0,2018-12-02,211,Medium
78877M66NG,25,1,711632.0,2018-03-29,459,Low
91190T50SQ,64,0,806721.0,2019-04-05,87,Low
76189Z74RK,36,1,1302844.0,2018-12-15,198,Medium
46400D28WY,61,0,717670.0,2019-02-05,146,Low
08439J11RC,65,1,1241799.0,2019-04-06,86,Medium
77451K60YQ,60,0,430998.0,2018-05-30,397,Low
80309B21YQ,48,1,871051.0,2016-12-15,928,Low
39932K32PO,54,1,1177042.0,2016-10-14,990,Medium
05625A72IR,26,1,733258.0,2019-01-26,156,Low
50974S38WU,44,0,1453015.0,2018-09-01,303,High
25382Y01UE,32,0,1416002.0,2018-03-11,477,High
94368X90BQ,27,1,790676.0,2018-04-13,444,Low
21994M72ZH,48,0,1508565.0,2019-01-26,156,High
55865W77KJ,40,1,1456985.0,2018-04-30,427,High
26986B79XZ,37,1,1068495.0,2017-06-25,736,Medium
75775W40GU,50,0,865980.0,2017-10-07,632,Low
27823K56VC,44,0,996598.0,2017-08-23,677,Medium
11457T72LL,29,0,1331342.0,2018-06-11,385,High
61743B83IJ,29,1,556947.0,2018-11-08,235,Low
08930U39WQ,41,0,1969911.0,2019-06-11,20,High
96118E93CH,25,0,1144617.0,2018-07-11,355,Medium
45806F62PC,37,0,853663.0,2018-07-06,360,Low
66765H87UM,42,1,1057201.0,2018-05-19,408,Medium
49925W48ZB,59,1,1184915.0,2018-10-26,248,Medium
17528A28MO,51,1,1682328.0,2018-11-23,220,High
13952F59AQ,40,1,831768.0,2017-05-12,780,Low
76954S79GF,52,0,848702.0,2018-01-06,541,Low
71256D80YQ,28,0,1131061.0,2019-04-21,71,Medium
65554J06PT,50,0,821918.0,2018-05-06,421,Low
76144R26RO,40,0,992003.0,2018-07-28,338,Medium
06410S74XM,61,1,1539498.0,2019-05-14,48,High
27439B28YV,48,0,1954181.0,2017-03-06,847,High
20583O32AT,43,1,1103811.0,2019-03-14,109,Medium
75124D53SB,31,1,1158141.0,2018-06-13,383,Medium
69097Z52IO,33,1,565866.0,2018-03-09,479,Low
43519A59EK,30,0,1349712.0,2018-03-26,462,High
32935R45EH,31,1,895407.0,2019-01-20,162,Low
52493Z86CE,48,0,1180299.0,2019-06-14,17,Medium
77805X07LK,40,1,1544586.0,2017-07-05,726,High
89505S44BF,26,0,1021540.0,2018-12-19,194,Medium
24031F84SA,58,1,1670338.0,2019-03-11,112,High
79182Q19DH,41,1,1324317.0,2017-05-12,780,Medium
20543T66BK,31,1,593387.0,2019-02-07,144,Low
46030L28EU,40,0,937282.0,2017-01-06,906,Low
31378H40KB,51,0,1109934.0,2018-03-30,458,Medium
66299I48RS,43,1,1229448.0,2018-11-07,236,Medium
13507J51QG,56,0,1566944.0,2016-12-30,913,High
65001D69YG,34,1,870028.0,2018-04-18,439,Low
52668V43CY,25,0,732607.0,2018-02-22,494,Low
56310Q40YM,27,1,1026365.0,2018-09-02,302,Medium
11681T74FL,31,1,877602.0,2019-01-30,152,Low
58995S70DN,51,1,1852093.0,2019-04-03,89,High
57992C43LF,33,0,727912.0,2019-03-07,116,Low
64704R66FF,55,0,1415145.0,2018-12-17,196,High
64128K58NG,60,0,1396982.0,2019-04-05,87,High
65599Y16XZ,37,1,844173.0,2016-12-01,942,Low
41681L89IT,26,1,901091.0,2016-11-11,962,Low
85888V43CR,27,0,1198107.0,2019-04-02,90,Medium
27116M85GX,25,1,744182.0,2018-05-17,410,Low
49088L49HK,36,1,853295.0,2018-03-02,486,Low
31336U94NM,47,0,1088518.0,2018-07-09,357,Medium
18444R96PR,46,1,1336762.0,2018-05-30,397,High
55825M60WX,50,1,1381643.0,2018-12-12,201,High
58047Z31YW,41,1,1411050.0,2018-10-01,273,High
46117W14RO,47,1,1218423.0,2019-05-23,39,Medium
06838L83ER,34,0,677346.0,2018-02-28,488,Low
63166N47HA,37,0,1471551.0,2019-04-16,76,High
76247J54LN,35,1,1188071.0,2019-03-05,118,Medium
15244Z12LW,60,0,1292022.0,2019-03-14,109,Medium
06167N83YR,57,1,1903596.0,2019-01-14,168,High
66943T40BD,47,1,1045860.0,2016-10-17,987,Medium
98860M07GS,52,1,345473.0,2018-06-09,387,Low
97473J04TS,48,0,1780519.0,2018-11-21,222,High
52434B43XX,62,0,408921.0,2018-07-22,344,Low
62794D82BH,60,0,1711223.0,2018-11-12,231,High
35953P89NG,49,1,1558593.0,2018-08-22,313,High
39540P16XI,39,0,972650.0,2017-03-07,846,Medium
14770E01CR,45,0,1273459.0,2018-06-24,372,Medium
68673D40MM,49,0,1756704.0,2018-10-25,249,High
65178M39QB,39,1,1133201.0,2017-05-17,775,Medium
19940X18ZI,44,1,1103968.0,2018-05-03,424,Medium
17032Z50NH,63,0,1240088.0,2019-05-20,42,Medium
65749B64FE,42,1,924260.0,2019-01-12,170,Low
90322H89UR,50,1,992598.0,2018-03-31,457,Medium
35763A55CG,47,0,1371561.0,2018-09-05,299,High
73538D77JQ,32,0,1194407.0,2017-09-09,660,Medium
46754O11VK,54,1,690427.0,2018-02-24,492,Low
24133L48DX,34,1,1111518.0,2019-06-11,20,Medium
08489X76DJ,35,1,844816.0,2018-08-25,310,Low
12438S99VG,26,0,1368681.0,2019-04-25,67,High
76991S09XU,54,1,1149648.0,2018-03-26,462,Medium
12341N56AW,50,1,1393854.0,2018-11-17,226,High
81127V33AI,62,1,1088536.0,2019-03-19,104,Medium
18531Z35IA,25,1,658664.0,2018-06-20,376,Low
42073F52OS,58,0,1102888.0,2018-08-04,331,Medium
99552H50EN,39,0,1156001.0,2019-05-23,39,Medium
41691J33JG,31,1,1126069.0,2018-09-17,287,Medium
42893V57AZ,58,1,930890.0,2016-10-21,983,Low
79990S12SL,38,0,1469919.0,2018-05-02,425,High
84526D88SQ,43,0,841228.0,2017-11-03,605,Low
23852M46BL,51,1,1201093.0,2019-04-06,86,Medium
71837S28PU,35,0,911409.0,2017-09-29,640,Low
34442S46UP,41,0,1046356.0,2017-10-28,611,Medium
96188U70NJ,49,1,1284974.0,2018-09-08,296,Medium
71414B84FJ,50,1,1353322.0,2018-07-23,343,High
19639P93GE,56,1,706568.0,2018-09-11,293,Low
23874N26WN,26,1,1022947.0,2018-04-04,453,Medium
59769B55ZC,44,0,1206836.0,2018-02-26,490,Medium
85131T46BV,39,1,1140880.0,2018-04-20,437,Medium
13662Q98LW,33,0,649339.0,2018-04-27,430,Low
91254S80ZB,65,1,1691460.0,2018-04-16,441,High
23481H07RC,39,1,1460626.0,2018-05-04,423,High
44423X97AW,52,0,1230026.0,2018-06-24,372,Medium
90654K31JN,35,0,1267791.0,2018-03-04,484,Medium
25382L47YY,37,0,1295443.0,2018-04-04,453,Medium
05893Q70ZC,62,1,1724684.0,2018-11-24,219,High
01266P99VY,42,0,803662.0,2018-02-27,489,Low
85862P91BE,60,0,320965.0,2018-11-18,225,Low
14003A76JA,36,0,1731622.0,2017-07-14,717,High
75895C92GZ,27,1,886046.0,2019-05-04,58,Low
80025J28FD,58,0,1167772.0,2016-12-19,924,Medium
96169R99MT,56,1,1420006.0,2017-02-21,860,High
52081G89LR,34,1,887777.0,2018-10-20,254,Low
78888J85KL,34,0,989480.0,2019-06-01,30,Medium
21887P64HM,60,0,655467.0,2017-05-28,764,Low
66149U20IR,53,1,686722.0,2018-07-27,339,Low
20452T10AQ,44,1,1592495.0,2018-11-21,222,High
23862Z34HX,59,0,1835284.0,2018-02-14,502,High
05202Y45VP,64,1,741067.0,2018-06-06,390,Low
84141A13FK,26,0,1216860.0,2018-04-13,444,Medium
31605I17ML,35,1,619148.0,2019-05-30,32,Low
82478E43MW,62,1,671192.0,2018-11-27,216,Low
28866M56SU,32,0,828414.0,2018-03-30,458,Low
43659Z37ZA,41,0,928366.0,2016-10-25,979,Low
96487N46FW,37,1,1221670.0,2019-04-25,67,Medium
28115N98GY,48,0,1991345.0,2018-05-03,424,High
03633Z91GM,41,1,841196.0,2018-06-24,372,Low
33745Z26AW,47,1,1311652.0,2019-04-20,72,Medium
94770Q09JV,33,1,911069.0,2018-01-26,521,Low
18321J32QQ,32,0,1083359.0,2019-05-03,59,Medium
86524J37LM,56,1,1577539.0,2017-08-04,696,High
31498T80GI,35,0,1325304.0,2018-08-07,328,Medium
25210G31EO,29,1,988477.0,2018-09-01,303,Medium
80894F88OW,51,1,380464.0,2019-02-15,136,Low
44105Z53AX,38,1,883892.0,2018-03-05,483,Low
89431N55DL,37,1,1454900.0,2018-07-02,364,High
46577Q06CX,35,1,696100.0,2018-10-09,265,Low
41322M18KU,65,0,1133422.0,2017-11-13,595,Medium
86090M20IM,65,1,569597.0,2019-01-21,161,Low
25783L18CH,52,1,757953.0,2018-07-27,339,Low
45814B27JU,50,1,1551779.0,2019-03-06,117,High
08206H06AG,51,0,935497.0,2018-03-01,487,Low
77560M48RN,63,0,1268616.0,2018-10-23,251,Medium
11148I61ZT,63,0,1511921.0,2018-04-23,434,High
09195Z72SF,35,1,644059.0,2019-02-28,123,Low
18636Z34IJ,54,0,1359127.0,2019-03-20,103,High
21720E97VZ,27,1,893118.0,2019-03-09,114,Low
53850D39MH,31,0,1009732.0,2017-09-29,640,Medium
56078H06PN,55,0,314555.0,2016-09-20,1014,Low
90838V49BP,30,1,755356.0,2018-11-13,230,Low
90627B51HJ,63,0,1446132.0,2019-06-01,30,High
64102Z57DE,30,1,677601.0,2018-03-01,487,Low
24389E03MJ,33,0,1170833.0,2019-05-09,53,Medium
23880C67OU,56,0,392754.0,2019-03-24,99,Low
84945G46IL,53,0,1281828.0,2018-12-16,197,Medium
26499W45ZU,33,0,1202653.0,2019-02-13,138,Medium
42390F13BZ,34,0,788163.0,2019-02-22,129,Low
90609M02BF,49,1,1556766.0,2019-01-04,178,High
43572X17JM,61,0,1613660.0,2019-05-02,60,High
48932O05VZ,59,0,1231246.0,2017-03-24,829,Medium
14669Q19FN,35,0,1309699.0,2016-09-16,1018,Medium
75406A97IQ,60,0,1912992.0,2017-11-07,601,High
13610Z89SW,46,0,1174573.0,2018-11-17,226,Medium
69649C76WY,51,1,1365489.0,2018-03-20,468,High
95762S42VI,43,0,1445455.0,2019-04-18,74,High
19836O60PA,36,1,1112094.0,2018-10-11,263,Medium
81866Q98CZ,48,0,1676524.0,2018-05-01,426,High
69897K36DK,38,0,1093594.0,2018-05-21,406,Medium
86083P93GT,44,0,1006963.0,2018-12-06,207,Medium
33841U47YK,35,0,768449.0,2019-03-09,114,Low
70484O33FV,34,0,1043799.0,2018-08-31,304,Medium
85724V55EQ,46,0,1427832.0,2017-05-10,782,High
52899W32YM,60,1,1354527.0,2017-01-26,886,High
80102J69EB,36,1,819769.0,2018-11-20,223,Low
38905T25MN,52,1,1792150.0,2017-05-26,766,High
77111O95RF,46,1,1118368.0,2018-02-16,500,Medium
88979D75DA,63,1,1071847.0,2019-01-15,167,Medium
56511E00WL,55,1,1071810.0,2019-01-10,172,Medium
96175I06MX,26,0,1149500.0,2018-02-19,497,Medium
87038S79HJ,57,1,730908.0,2018-11-06,237,Low
35889Z70ZP,46,1,955259.0,2018-11-01,242,Medium
04249X51AW,35,1,516391.0,2017-04-23,799,Low
45353B72GV,28,0,795301.0,2018-03-15,473,Low
92419X70KD,29,1,957286.0,2018-04-16,441,Medium
43900H21SD,63,0,449768.0,2017-09-17,652,Low
25436K77ZB,61,1,603903.0,2018-11-16,227,Low
13721L54WJ,50,0,961883.0,2018-11-11,232,Medium
91113C12EU,33,1,880804.0,2018-04-08,449,Low
11663K11QR,30,1,902837.0,2018-05-01,426,Low
